tempid,latitude,longitude
37,37.76363,-122.43944
37,37.765,-122.44218
37,37.765,-122.44232
37,37.76514,-122.44199
37,37.7653,-122.44193
37,37.76529,-122.44224
37,37.76524,-122.44244
37,37.76535,-122.44264
37,37.76536,-122.44347
37,37.76633,-122.44452
37,37.76743,-122.44474
37,37.76743,-122.44477
37,37.76637,-122.45304
37,37.76638,-122.45297
37,37.76824,-122.45335
37,37.7695,-122.44346
37,37.76955,-122.44347
37,37.76894,-122.44336
37,37.76734,-122.44382
37,37.76706,-122.44375
37,37.76646,-122.44318
37,37.76595,-122.44265
37,37.76604,-122.44258
37,37.76601,-122.44247
37,37.76604,-122.44258
37,37.76595,-122.44265
37,37.7659,-122.44217
37,37.76696,-122.4407
37,37.76776,-122.44017
37,37.76817,-122.43932
37,37.76719,-122.43918
37,37.76662,-122.43941
37,37.76663,-122.43934
37,37.76677,-122.43847
37,37.76661,-122.43763
37,37.76693,-122.4373
37,37.76724,-122.4373
37,37.76724,-122.43725
37,37.76734,-122.43563
37,37.76573,-122.43547
37,37.76573,-122.43543
37,37.76613,-122.42883
38,37.76614,-122.40169
38,37.76489,-122.40158
38,37.76358,-122.40143
38,37.76372,-122.39905
38,37.76378,-122.39809
38,37.76385,-122.39677
38,37.76398,-122.3947
38,37.76405,-122.39354
38,37.76408,-122.3932
38,37.76409,-122.39298
38,37.76411,-122.39255
38,37.76421,-122.39077
38,37.76427,-122.38984
38,37.76434,-122.3888
38,37.76458,-122.38874
38,37.7663,-122.38888
38,37.76665,-122.38891
38,37.76693,-122.38895
38,37.76891,-122.38915
38,37.77048,-122.38931
38,37.77112,-122.38936
38,37.77202,-122.38946
38,37.7729,-122.38953
38,37.77397,-122.38963
38,37.77456,-122.38969
38,37.77545,-122.38983
38,37.77587,-122.38993
38,37.7764,-122.38995
38,37.77654,-122.39
38,37.77673,-122.39008
38,37.77699,-122.3903
38,37.77718,-122.3905
38,37.77732,-122.39072
38,37.77761,-122.39119
38,37.77799,-122.39166
38,37.77818,-122.39191
38,37.77885,-122.39275
38,37.77845,-122.39327
38,37.77767,-122.39426
38,37.77721,-122.39483
38,37.77687,-122.39527
38,37.77386,-122.3991
38,37.77355,-122.39949
38,37.77344,-122.39963
38,37.77245,-122.40086
38,37.77183,-122.40163
38,37.77102,-122.40263
38,37.7703,-122.40357
38,37.77007,-122.4038
38,37.77005,-122.40376
38,37.77003,-122.40374
38,37.77001,-122.40371
38,37.76998,-122.40369
38,37.76995,-122.40368
38,37.76992,-122.40368
38,37.76989,-122.40368
38,37.76985,-122.40361
38,37.76983,-122.40354
38,37.76985,-122.40305
38,37.76991,-122.40224
38,37.76987,-122.40214
38,37.76977,-122.40206
38,37.76744,-122.40182
38,37.76601,-122.40201
39,37.753,-122.40619
39,37.75299,-122.40627
39,37.76455,-122.40739
39,37.76449,-122.40738
39,37.765,-122.39894
39,37.76501,-122.3987
39,37.76388,-122.39859
39,37.76374,-122.39858
39,37.76362,-122.40051
39,37.76374,-122.40052
39,37.76479,-122.40062
39,37.7649,-122.40063
39,37.76449,-122.40738
39,37.76431,-122.40736
39,37.75684,-122.40665
39,37.75685,-122.40645
39,37.75694,-122.40399
39,37.75688,-122.40391
39,37.75676,-122.40382
39,37.75318,-122.40341
39,37.75318,-122.40344
39,37.75311,-122.40447
39,37.75312,-122.40436
39,37.7544,-122.40448
39,37.75439,-122.40456
39,37.75446,-122.4034
39,37.75445,-122.40352
39,37.7521,-122.40332
39,37.75193,-122.40334
39,37.75189,-122.4034
39,37.75185,-122.40425
39,37.7544,-122.40448
40,37.78532,-122.40946
40,37.78464,-122.41479
40,37.78388,-122.42089
40,37.78575,-122.42127
40,37.78808,-122.42175
40,37.79043,-122.42223
40,37.79291,-122.42279
40,37.79483,-122.42318
40,37.79813,-122.42385
40,37.80043,-122.4243
40,37.8019,-122.42457
40,37.80515,-122.42522
40,37.80603,-122.42539
40,37.80629,-122.42549
40,37.80623,-122.42556
40,37.80659,-122.42564
40,37.80666,-122.42512
40,37.80668,-122.42477
40,37.80666,-122.42401
40,37.80679,-122.42345
40,37.80752,-122.42201
40,37.808496,-122.410399
40,37.80834,-122.40924
40,37.80817,-122.40908
40,37.80761,-122.40765
40,37.80752,-122.40728
40,37.80741,-122.40695
40,37.80701,-122.40586
40,37.80648,-122.40481
40,37.80636,-122.40462
40,37.80522,-122.40301
40,37.80447,-122.40216
40,37.80366,-122.40136
40,37.80177,-122.39965
40,37.80073,-122.39874
40,37.79974,-122.39785
40,37.79931,-122.39767
40,37.79873,-122.39727
40,37.79696,-122.39575
40,37.79558,-122.39466
40,37.79498,-122.39423
40,37.79414,-122.39528
40,37.79337,-122.39624
40,37.79195,-122.39806
40,37.79052,-122.39986
40,37.7892,-122.40148
40,37.78805,-122.40294
40,37.78583,-122.40576
40,37.78573,-122.40602
40,37.78553,-122.4079
41,37.80661,-122.4363
41,37.80514,-122.43361
41,37.80507,-122.43193
41,37.80502,-122.43102
41,37.80581,-122.43001
41,37.80808,-122.42737
41,37.81067,-122.42534
41,37.80925,-122.42671
41,37.80711,-122.42592
41,37.80741,-122.42221
41,37.80817,-122.40939
41,37.8075,-122.40694
41,37.80524,-122.40304
41,37.79707,-122.39525
41,37.79262,-122.39102
41,37.79008,-122.38888
41,37.78709,-122.3877
41,37.78179,-122.38813
41,37.77721,-122.3904
41,37.77813,-122.39153
41,37.78101,-122.3883
41,37.78358,-122.38799
41,37.78905,-122.388
41,37.79222,-122.39071
41,37.7953,-122.39392
41,37.80097,-122.39904
41,37.8059,-122.40421
41,37.80746,-122.40723
41,37.80835,-122.4108
41,37.80823,-122.41596
41,37.80689,-122.4232
41,37.80705,-122.42615
41,37.80788,-122.42856
41,37.80567,-122.43
41,37.80488,-122.43129
41,37.80526,-122.43198
41,37.80517,-122.43384
41,37.80652,-122.43747
41,37.8047,-122.45094
41,37.80306,-122.46063
41,37.80357,-122.46642
41,37.80467,-122.46816
41,37.80634,-122.46895
41,37.80636,-122.4692
41,37.80642,-122.46944
41,37.80811,-122.47087
41,37.8084,-122.47135
41,37.809,-122.47414
41,37.81013,-122.47641
41,37.81047,-122.47663
41,37.80929,-122.47568
41,37.80888,-122.47246
42,37.784427,-122.404266
42,37.79004,-122.400404
42,37.804181,-122.401842
42,37.796059,-122.394525
42,37.794533,-122.394696
42,37.778305,-122.412141
43,37.76913,-122.43836
43,37.76886,-122.43848
43,37.7679,-122.43996
43,37.76765,-122.44028
43,37.76685,-122.44083
43,37.7659,-122.44217
43,37.76592,-122.44246
43,37.76614,-122.443
43,37.76673,-122.44359
43,37.76754,-122.44387
43,37.76881,-122.44341
43,37.76949,-122.44241
43,37.76958,-122.44241
43,37.76967,-122.44276
43,37.76981,-122.44304
43,37.77041,-122.44331
43,37.77047,-122.44332
43,37.77085,-122.44036
43,37.77089,-122.44037
43,37.77085,-122.44036
43,37.77075,-122.44024
43,37.76996,-122.43918
43,37.76921,-122.43839
44,37.785088,-122.388114
44,37.789633,-122.388586
44,37.792854,-122.39129
44,37.806622,-122.405409
44,37.808453,-122.410215
44,37.807436,-122.421631
45,37.786844,-122.404568
45,37.780162,-122.394226
45,37.77833,-122.387574
45,37.78837,-122.387746
45,37.795255,-122.393819
45,37.788167,-122.410041
46,37.796699,-122.416933
46,37.796224,-122.420238
46,37.798632,-122.423864
46,37.804117,-122.424948
46,37.80326,-122.431578
46,37.802489,-122.436524
46,37.800802,-122.436127
46,37.799988,-122.43602
46,37.798089,-122.435623
46,37.796233,-122.435248
46,37.792426,-122.434464
46,37.789789,-122.433917
46,37.791434,-122.420946
47,37.80077,-122.40681
47,37.80074,-122.4068
47,37.79564,-122.44687
47,37.79471,-122.44673
47,37.79433,-122.44674
47,37.79363,-122.44657
47,37.79361,-122.44666
47,37.79348,-122.44655
47,37.79281,-122.44645
47,37.79281,-122.44649
47,37.79281,-122.44645
47,37.79348,-122.44655
47,37.79361,-122.44666
47,37.79363,-122.44657
47,37.79433,-122.44659
47,37.79472,-122.44662
47,37.79473,-122.44657
47,37.79471,-122.44673
47,37.79433,-122.44674
47,37.79363,-122.44657
47,37.79361,-122.44666
47,37.79348,-122.44655
47,37.79281,-122.44645
47,37.79285,-122.44614
47,37.79281,-122.44645
47,37.79348,-122.44655
47,37.79361,-122.44666
47,37.79363,-122.44657
47,37.7944,-122.44677
47,37.79466,-122.44676
47,37.79564,-122.44687
47,37.79569,-122.4465
47,37.7991,-122.41994
47,37.80074,-122.4068
48,37.7622,-122.403338
48,37.766678,-122.394197
48,37.768578,-122.394712
48,37.769595,-122.391021
48,37.776244,-122.389777
48,37.780043,-122.389004
48,37.788488,-122.387674
48,37.779806,-122.388961
48,37.776549,-122.389777
48,37.769493,-122.392266
48,37.767492,-122.393467
48,37.766135,-122.403381
48,37.762166,-122.404025
49,37.762401,-122.42636
49,37.761691,-122.42646
49,37.760947,-122.426313
49,37.760229,-122.426191
49,37.759484,-122.426142
49,37.758775,-122.426188
49,37.758131,-122.425968
49,37.757414,-122.426
49,37.756731,-122.425866
49,37.756008,-122.425809
49,37.755303,-122.425771
49,37.75461,-122.425684
49,37.753904,-122.425539
49,37.753248,-122.425439
49,37.752522,-122.425485
49,37.751829,-122.425398
49,37.751057,-122.425423
49,37.750323,-122.425351
49,37.749589,-122.425289
49,37.748945,-122.425244
49,37.748256,-122.424971
49,37.747515,-122.424978
49,37.746772,-122.424959
49,37.746047,-122.424803
49,37.745328,-122.424749
49,37.7446,-122.424771
49,37.743927,-122.424722
49,37.743213,-122.424704
49,37.742483,-122.424572
49,37.7426,-122.424039
49,37.743322,-122.424201
49,37.744015,-122.424231
49,37.744739,-122.424226
49,37.745406,-122.424354
49,37.74613,-122.424399
49,37.746851,-122.424549
49,37.747568,-122.424489
49,37.748288,-122.424641
49,37.748977,-122.424756
49,37.749785,-122.424844
49,37.75047,-122.42494
49,37.75125,-122.425002
49,37.75193,-122.424964
49,37.752635,-122.425154
49,37.753338,-122.425197
49,37.754023,-122.425277
49,37.754719,-122.425627
49,37.755446,-122.425383
49,37.756116,-122.425645
49,37.756795,-122.425505
49,37.757335,-122.425676
49,37.758001,-122.425651
49,37.75866,-122.425651
49,37.759401,-122.425691
49,37.760138,-122.425696
49,37.76078,-122.425662
50,37.7569,-122.42113
50,37.74818,-122.41919
50,37.74389,-122.41326
50,37.74367,-122.41199
50,37.74279,-122.41007
50,37.74225,-122.41258
50,37.74244,-122.4145
50,37.74198,-122.4165
50,37.7427,-122.41694
50,37.74351,-122.41647
50,37.74422,-122.41541
50,37.74344,-122.41258
50,37.74352,-122.41134
50,37.74255,-122.41026
50,37.74231,-122.41317
50,37.74216,-122.41526
50,37.74216,-122.4169
50,37.74298,-122.41664
50,37.74406,-122.41583
50,37.74376,-122.4138
50,37.74363,-122.41215
50,37.74302,-122.41005
50,37.7424,-122.41136
50,37.74247,-122.41422
50,37.74213,-122.41575
50,37.74243,-122.41706
50,37.74322,-122.41665
50,37.74419,-122.4157
50,37.7434,-122.41295
50,37.74368,-122.41181
50,37.74266,-122.41014
50,37.74224,-122.41272
50,37.7422,-122.41503
50,37.74201,-122.41666
50,37.74279,-122.41679
50,37.74358,-122.41633
50,37.74407,-122.41482
50,37.7435,-122.41236
50,37.74315,-122.41027
50,37.74245,-122.41051
50,37.7424,-122.41374
50,37.74216,-122.41535
50,37.74228,-122.41701
50,37.74302,-122.41664
50,37.74411,-122.41579
50,37.74363,-122.4135
50,37.74373,-122.41261
50,37.74514,-122.41341
50,37.74891,-122.42035
50,37.75877,-122.42131
51,37.784354,-122.409288
51,37.783913,-122.408087
51,37.795071,-122.393753
51,37.79686,-122.39536
51,37.79682,-122.39532
51,37.79674,-122.39547
51,37.79663,-122.39573
51,37.79653,-122.3964
51,37.79645,-122.39675
51,37.79636,-122.39687
51,37.79622,-122.39687
51,37.79561,-122.39672
51,37.79553,-122.3967
51,37.79534,-122.398
51,37.79524,-122.39867
51,37.79517,-122.39917
51,37.79485,-122.4015
51,37.79484,-122.40161
51,37.79485,-122.4015
51,37.79399,-122.40131
51,37.79394,-122.4013
51,37.79399,-122.40131
51,37.79379,-122.40296
51,37.79371,-122.40295
51,37.79287,-122.40279
51,37.79285,-122.40279
51,37.79195,-122.40261
51,37.79189,-122.4026
51,37.79169,-122.40422
51,37.79168,-122.40428
51,37.79169,-122.40422
51,37.79029,-122.40393
51,37.78989,-122.40384
51,37.7899,-122.40373
51,37.78979,-122.40422
51,37.78964,-122.40542
51,37.78962,-122.40555
51,37.78964,-122.40542
51,37.78915,-122.40532
51,37.78871,-122.40523
51,37.7885,-122.40677
51,37.78829,-122.4084
51,37.78832,-122.40841
51,37.78736,-122.40823
51,37.78642,-122.40804
51,37.7855,-122.40785
51,37.78549,-122.40793
51,37.7854,-122.40867
51,37.78528,-122.4095
51,37.78535,-122.40951
52,37.749969,-122.421354
52,37.750966,-122.421467
52,37.751862,-122.421539
52,37.75289,-122.421613
52,37.753832,-122.421454
52,37.754769,-122.421452
52,37.754556,-122.421499
52,37.753672,-122.421596
52,37.752723,-122.421655
52,37.75183,-122.421676
52,37.750788,-122.421551
52,37.749778,-122.421433
52,37.74893,-122.42148
52,37.749094,-122.422529
52,37.750045,-122.42262
52,37.750906,-122.422713
52,37.751864,-122.422841
52,37.752779,-122.422899
52,37.753741,-122.423037
52,37.754547,-122.423033
52,37.754801,-122.423221
52,37.753766,-122.423156
52,37.752957,-122.423105
52,37.752058,-122.422938
52,37.751236,-122.422947
52,37.750311,-122.42286
52,37.749311,-122.422661
52,37.74921,-122.422469
52,37.750093,-122.422686
52,37.751074,-122.422865
52,37.75202,-122.422741
52,37.753102,-122.422992
52,37.754103,-122.423068
52,37.755077,-122.423182
52,37.755207,-122.421953
52,37.754594,-122.421531
52,37.753564,-122.42164
52,37.752553,-122.421574
52,37.751629,-122.421653
52,37.750672,-122.421466
52,37.749655,-122.421456
52,37.749175,-122.421242
52,37.750137,-122.421372
52,37.751131,-122.421532
52,37.752132,-122.421466
52,37.753164,-122.421458
52,37.754189,-122.421447
52,37.75518,-122.42141
52,37.754374,-122.421606
52,37.753389,-122.421606
52,37.752436,-122.421736
52,37.751466,-122.421658
52,37.75048,-122.421544
52,37.749448,-122.421468
53,37.751756,-122.424864
54,37.765033,-122.398388
54,37.764907,-122.399471
54,37.764817,-122.400667
54,37.764722,-122.401878
54,37.764765,-122.402989
54,37.765462,-122.403593
54,37.766345,-122.403695
54,37.767307,-122.403786
54,37.768214,-122.403987
54,37.769092,-122.404027
54,37.769899,-122.403796
54,37.770672,-122.40329
54,37.771388,-122.402476
54,37.772039,-122.401853
54,37.772688,-122.400929
54,37.773283,-122.400008
54,37.77397,-122.399221
54,37.77466,-122.398403
54,37.775258,-122.397556
54,37.775846,-122.396712
54,37.776516,-122.395855
54,37.77684,-122.395017
54,37.776339,-122.394029
54,37.776768,-122.393395
54,37.777535,-122.392663
54,37.778331,-122.391977
54,37.778898,-122.39108
54,37.779535,-122.390146
54,37.780177,-122.389309
54,37.779542,-122.388414
54,37.778801,-122.387803
54,37.778088,-122.388278
54,37.777619,-122.389288
54,37.777162,-122.390295
54,37.776354,-122.389869
54,37.775463,-122.39008
54,37.774618,-122.390083
54,37.774541,-122.391205
54,37.773743,-122.39149
54,37.77281,-122.391413
54,37.771842,-122.391248
54,37.770913,-122.39131
54,37.769995,-122.391175
54,37.769117,-122.390982
54,37.768588,-122.391676
54,37.768303,-122.39257
54,37.76772,-122.393172
54,37.76717,-122.394098
54,37.766412,-122.394412
54,37.765573,-122.394712
54,37.765265,-122.395516
54,37.7651,-122.396732
54,37.764835,-122.397603
55,37.78673,-122.40581
55,37.78882,-122.402
55,37.79245,-122.39743
55,37.79449,-122.39484
55,37.7953,-122.39392
55,37.79663,-122.39575
55,37.79588,-122.4005
55,37.79772,-122.40651
55,37.7997,-122.40923
55,37.8031,-122.41424
55,37.80518,-122.41728
55,37.80403,-122.42598
55,37.80325,-122.43201
55,37.8027,-122.43659
55,37.80408,-122.43926
55,37.80537,-122.44565
55,37.80489,-122.44953
55,37.80346,-122.46009
55,37.80293,-122.46107
55,37.8037,-122.46727
55,37.80335,-122.46764
55,37.8025,-122.46692
55,37.79976,-122.4672
55,37.80092,-122.46701
55,37.80158,-122.46493
55,37.80177,-122.46395
55,37.79999,-122.46314
55,37.79947,-122.46351
55,37.79792,-122.46523
55,37.79749,-122.465
55,37.79984,-122.46185
55,37.79859,-122.46143
55,37.79731,-122.46185
55,37.79698,-122.46247
55,37.79537,-122.46224
55,37.79484,-122.46135
55,37.79392,-122.46142
55,37.79285,-122.46124
55,37.79247,-122.45996
55,37.79202,-122.45891
55,37.79144,-122.45885
55,37.79056,-122.45876
55,37.79007,-122.45871
55,37.78988,-122.45909
55,37.78956,-122.45747
55,37.78802,-122.45542
55,37.79071,-122.4342
55,37.78808,-122.42526
55,37.78521,-122.42426
55,37.78462,-122.42338
55,37.7854,-122.41628
56,37.792848,-122.402794
56,37.793679,-122.396346
56,37.794502,-122.394774
56,37.795235,-122.393771
56,37.793883,-122.392409
56,37.793103,-122.396486
56,37.791746,-122.403889
56,37.790864,-122.410605
56,37.790457,-122.413909
56,37.791212,-122.415744
57,37.78829,-122.4084
57,37.78779,-122.41234
57,37.78745,-122.415
57,37.78724,-122.41664
57,37.79005,-122.41721
57,37.79192,-122.41758
57,37.79368,-122.41794
57,37.79546,-122.41829
57,37.7963,-122.41847
57,37.79701,-122.41861
57,37.79874,-122.41896
57,37.80013,-122.41924
57,37.80389,-122.41999
57,37.80572,-122.42037
57,37.8076,-122.42075
57,37.80729,-122.42233
57,37.80669,-122.42346
57,37.80661,-122.42477
57,37.80689,-122.42599
57,37.80719,-122.42629
57,37.80811,-122.4266
57,37.80808,-122.42709
57,37.80809,-122.42659
57,37.80689,-122.42599
57,37.80653,-122.42566
57,37.8064,-122.42558
57,37.80631,-122.42549
57,37.80523,-122.42523
57,37.80509,-122.42519
57,37.80417,-122.42503
57,37.80436,-122.42347
57,37.80479,-122.42018
57,37.80518,-122.41713
57,37.80584,-122.41195
57,37.80549,-122.4102
57,37.80417,-122.40994
57,37.80185,-122.40946
57,37.80001,-122.4091
57,37.79959,-122.40907
57,37.7994,-122.40896
57,37.79765,-122.40861
57,37.79765,-122.40861
57,37.79785,-122.40703
57,37.79814,-122.40469
57,37.79836,-122.40294
57,37.79792,-122.40212
57,37.79663,-122.40186
57,37.79663,-122.40186
57,37.79442,-122.40141
57,37.79306,-122.40112
57,37.79031,-122.40052
57,37.79006,-122.40042
57,37.78878,-122.40201
57,37.78912,-122.40204
57,37.78884,-122.40405
57,37.78855,-122.40632
58,37.777431,-122.40705
58,37.789913,-122.388339
58,37.788047,-122.387524
58,37.778347,-122.387524
58,37.776617,-122.389841
58,37.773462,-122.387137
58,37.768815,-122.384992
58,37.766576,-122.395291
58,37.776176,-122.405763
59,37.78718,-122.40961
59,37.78805,-122.40294
59,37.79228,-122.39765
59,37.79493,-122.39428
59,37.79522,-122.3938
59,37.7952,-122.39383
59,37.79261,-122.39102
59,37.79155,-122.39036
59,37.7908,-122.38979
59,37.78925,-122.38808
59,37.78801,-122.38772
59,37.78709,-122.3877
59,37.78104,-122.38828
59,37.78074,-122.38842
59,37.77804,-122.39163
59,37.778,-122.39169
59,37.78544,-122.40099
59,37.78739,-122.40338
59,37.78767,-122.40342
59,37.78791,-122.40347
59,37.78797,-122.40348
60,37.773062,-122.430611
60,37.773367,-122.435718
60,37.773503,-122.440932
60,37.773283,-122.441833
60,37.773147,-122.443206
60,37.772655,-122.446361
60,37.772587,-122.447584
60,37.772163,-122.449343
60,37.772197,-122.450867
60,37.772044,-122.452283
60,37.771485,-122.453849
60,37.771383,-122.452369
60,37.771637,-122.450802
60,37.771722,-122.449794
60,37.77196,-122.447927
60,37.77218,-122.447197
60,37.772231,-122.445803
60,37.772825,-122.444108
60,37.772655,-122.44267
60,37.772723,-122.441897
60,37.772808,-122.441018
60,37.773062,-122.437499
60,37.772791,-122.432241
61,37.78852,-122.4068
61,37.78833,-122.40841
61,37.78828,-122.40844
61,37.78644,-122.4081
61,37.78475,-122.40769
61,37.78473,-122.40769
61,37.7847,-122.40768
61,37.78467,-122.40763
61,37.78466,-122.40759
61,37.78467,-122.40749
61,37.78468,-122.40745
61,37.78468,-122.40742
61,37.78463,-122.40735
61,37.78551,-122.40618
61,37.78654,-122.40492
61,37.78805,-122.40294
61,37.78873,-122.40212
61,37.78917,-122.40155
61,37.79013,-122.40036
61,37.79066,-122.39969
61,37.79173,-122.39834
61,37.79245,-122.39743
61,37.79295,-122.39678
61,37.79331,-122.39631
61,37.79382,-122.39568
61,37.79447,-122.39488
61,37.79449,-122.39483
61,37.79452,-122.3948
61,37.79565,-122.39569
61,37.79571,-122.39589
61,37.79579,-122.39598
61,37.79582,-122.39611
61,37.79579,-122.39618
61,37.79579,-122.39628
61,37.79591,-122.39644
61,37.796,-122.39647
61,37.7962,-122.39642
61,37.79624,-122.39635
61,37.79647,-122.3963
61,37.79644,-122.39648
61,37.79635,-122.3968
61,37.79643,-122.3969
61,37.79619,-122.39818
61,37.79588,-122.4005
61,37.79567,-122.40234
61,37.79556,-122.40332
61,37.7951,-122.40326
61,37.79383,-122.403
61,37.79287,-122.40283
61,37.791,-122.40241
61,37.79008,-122.4022
61,37.78996,-122.40317
61,37.78975,-122.4046
62,37.791491,-122.418544
62,37.792243,-122.419488
62,37.793165,-122.419661
62,37.793937,-122.41977
62,37.794772,-122.41994
62,37.795579,-122.420088
62,37.796336,-122.420126
62,37.797191,-122.420553
62,37.796578,-122.421235
62,37.796839,-122.422099
62,37.797855,-122.422309
62,37.798879,-122.422467
62,37.799824,-122.42265
62,37.800696,-122.422781
62,37.801562,-122.423011
62,37.802537,-122.423123
